Date,Return
2012-09-24 00:00:00,0.020967575251202235
2012-09-21 00:00:00,0.008061863752169595
2012-09-20 00:00:00,0.0008522203663996628
2012-09-19 00:00:00,0.012836187548299016
2012-09-18 00:00:00,0.011690523398443444
2012-09-17 00:00:00,0.0004226512248630578
2012-09-14 00:00:00,0.005155597890880515
2012-09-13 00:00:00,0.021942945528491634
2012-09-12 00:00:00,-0.001892463692606839
2012-09-11 00:00:00,-0.012243696075460733
2012-09-10 00:00:00,-0.007618796878568398
2012-09-07 00:00:00,0.009651126194625126
2012-09-06 00:00:00,0.027441510215446545
2012-09-05 00:00:00,-0.00046984187975107123
2012-09-04 00:00:00,-0.005911595768587539
2012-08-31 00:00:00,0.005002274654277981
2012-08-30 00:00:00,-0.00920040819418561
2012-08-29 00:00:00,0.015887734741404282
2012-08-28 00:00:00,0.01199911314080398
2012-08-27 00:00:00,-0.013866195910087017
2012-08-24 00:00:00,0.0027039230191598434
2012-08-23 00:00:00,-0.0005611816480317961
2012-08-22 00:00:00,0.011456138293643454
2012-08-21 00:00:00,-0.008926229986032657
2012-08-20 00:00:00,-0.0023628313704721453
2012-08-17 00:00:00,0.006345909659071489
2012-08-16 00:00:00,0.007984575539300438
2012-08-15 00:00:00,-0.001675032066420145
2012-08-14 00:00:00,0.013105920683279669
2012-08-13 00:00:00,0.02805296499689168
2012-08-10 00:00:00,-0.000544875937453169
2012-08-09 00:00:00,0.00018687338709566466
2012-08-08 00:00:00,0.002638344777985389
2012-08-07 00:00:00,-0.003546868171295765
2012-08-06 00:00:00,0.002323296817735764
2012-08-03 00:00:00,0.020007945450629963
2012-08-02 00:00:00,-0.006211701311846289
2012-08-01 00:00:00,-0.0004580994055752296
2012-07-31 00:00:00,0.0010595985442524408
2012-07-30 00:00:00,-0.004189269711245288
2012-07-27 00:00:00,0.03521587122355259
2012-07-26 00:00:00,0.008832427412229555
2012-07-25 00:00:00,0.0006912204481864522
2012-07-24 00:00:00,-0.01289985258551951
2012-07-23 00:00:00,0.007678201698058179
2012-07-20 00:00:00,0.029946458690991624
2012-07-19 00:00:00,0.021179072884425162
2012-07-18 00:00:00,0.006987677107814698
2012-07-17 00:00:00,0.0031482310371764273
2012-07-16 00:00:00,-0.002775216200404051
2012-07-13 00:00:00,0.010587592535404828
2012-07-12 00:00:00,-0.0012429981201579786
2012-07-11 00:00:00,-0.018067749396828488
2012-07-10 00:00:00,-0.0073548918689073815
2012-07-09 00:00:00,5.122689559475075e-05
2012-07-06 00:00:00,-0.01668010939194901
2012-07-05 00:00:00,0.013762523513319384
2012-07-03 00:00:00,0.0126793877357923
2012-07-02 00:00:00,0.0006895597284500266
2012-06-29 00:00:00,0.027927954628286532
2012-06-28 00:00:00,-0.008765165379480824
2012-06-27 00:00:00,0.008181577867329032
2012-06-26 00:00:00,0.007098293680131657
2012-06-25 00:00:00,-0.01886330727263802
2012-06-22 00:00:00,0.011093216684407933
2012-06-21 00:00:00,-0.021298367545202774
2012-06-20 00:00:00,-0.006912725422316155
2012-06-19 00:00:00,0.018708870387263807
2012-06-18 00:00:00,0.011231012445105272
2012-06-15 00:00:00,0.00976661385067265
2012-06-14 00:00:00,-0.0036358275726946277
2012-06-13 00:00:00,-0.007096034880669988
2012-06-12 00:00:00,-0.005980698027291129
2012-06-11 00:00:00,-0.020587508459206916
2012-06-08 00:00:00,0.0038393407899532223
2012-06-07 00:00:00,-0.004030479963986601
2012-06-06 00:00:00,0.01781165831478972
2012-06-05 00:00:00,-0.014137748745287771
2012-06-04 00:00:00,0.013327890704133078
2012-06-01 00:00:00,-0.01700921272054429
2012-05-31 00:00:00,-0.012529096134684644
2012-05-30 00:00:00,-0.01028037029019547
2012-05-29 00:00:00,0.0047503799454462325
2012-05-25 00:00:00,-0.020094015640513267
2012-05-24 00:00:00,-0.009516687113555265
2012-05-23 00:00:00,0.01441415548606444
2012-05-22 00:00:00,-0.02167367026954537
2012-05-21 00:00:00,0.022834794786932944
2012-05-18 00:00:00,-0.03635343894805155
2012-05-17 00:00:00,-0.009349196288290059
2012-05-16 00:00:00,0.02916009281210669
2012-05-15 00:00:00,0.011771497969683764
2012-05-14 00:00:00,-0.0020322764603066383
2012-05-11 00:00:00,-0.013737311858787673
2012-05-10 00:00:00,0.007403768549131133
2012-05-09 00:00:00,-0.005940041460952661
2012-05-08 00:00:00,0.008624850437212526
2012-05-07 00:00:00,0.01772278831937227
2012-05-04 00:00:00,-0.02299427563365216
2012-05-03 00:00:00,0.00619166347190442
2012-05-02 00:00:00,0.004682140742334839
2012-05-01 00:00:00,-0.0006944281477557974
2012-04-30 00:00:00,-0.016472064433543588
2012-04-27 00:00:00,-0.0007961243491385016
2012-04-26 00:00:00,0.00943053890736643
2012-04-25 00:00:00,0.014053604761447964
2012-04-24 00:00:00,0.006141258520445304
2012-04-23 00:00:00,0.0025836187738548584
2012-04-20 00:00:00,-0.005406315987403465
2012-04-19 00:00:00,-0.013416745010772238
2012-04-18 00:00:00,-0.003477822518568454
2012-04-17 00:00:00,0.005774924747494202
2012-04-16 00:00:00,-0.029667006168450874
2012-04-13 00:00:00,-0.040567766842910205
2012-04-12 00:00:00,0.02366506660452618
2012-04-11 00:00:00,0.014516735874567727
2012-04-10 00:00:00,-0.0063090657629345
2012-04-09 00:00:00,-0.0023405142720019333
2012-04-05 00:00:00,-0.00445567869780692
2012-04-04 00:00:00,-0.011624247544431797
2012-04-03 00:00:00,-0.006646869041031441
2012-04-02 00:00:00,0.00885777942592581
2012-03-30 00:00:00,-0.011057761035311526
2012-03-29 00:00:00,-0.011208396672191645
2012-03-28 00:00:00,0.013508043128231766
2012-03-27 00:00:00,-0.0035574450499738937
2012-03-26 00:00:00,0.01048872445468721
2012-03-23 00:00:00,-0.005355626485408635
2012-03-22 00:00:00,0.009484720838220478
2012-03-21 00:00:00,0.0102448253552449
2012-03-20 00:00:00,-0.0007728803283873403
2012-03-19 00:00:00,0.014303087713027253
2012-03-16 00:00:00,0.006294954956415074
2012-03-15 00:00:00,0.008344265164660263
2012-03-14 00:00:00,-0.002897489516901664
2012-03-13 00:00:00,0.020870941484448586
2012-03-12 00:00:00,0.008163182727532949
